a.bookid,bigram,bigram_count
5,brute_scarcely,12
5,brute_sense,12
5,brute_state,12
5,brute_taken,12
5,brute_term,12
5,brute_thu,12
1,ground_without,12
1,ground_widow,12
1,ground_while,12
1,ground_too,12
1,ground_time,12
1,ground_thee,12
1,ground_shall,12
1,ground_night,12
1,ground_mountain,12
1,ground_many,12
1,ground_made,12
7,found_inn,12
7,found_him,12
7,found_grave,12
7,found_give,12
7,found_gentleman,12
7,found_file,12
7,found_few,12
7,found_favour,12
7,found_fare,12
7,found_ever,12
7,found_dur,12
7,found_draw,12
7,found_discovery,12
7,found_dedication,12
7,found_deborah,12
7,found_bridget,12
7,found_blifil,12
7,found_be,12
7,found_battle,12
7,found_attain,12
7,found_alway,12
7,found_adventur,12
5,brute_till,12
5,brute_too,12
5,brute_unles,12
5,brute_use,12
5,brute_variou,12
5,brute_virtu,12
5,brute_want,12
5,brute_way,12
1,ground_liv,12
1,ground_kill,12
1,ground_jesu,12
1,ground_into,12
1,ground_has,12
1,ground_gospel,12
1,ground_go,12
1,ground_friend,12
1,ground_food,12
1,ground_did,12
1,ground_cover,12
1,ground_children,12
6,return_air,12
6,slimy_within,12
6,slimy_well,12
6,slimy_walk,12
6,slimy_under,12
6,slimy_took,12
6,slimy_throat,12
6,slimy_tell,12
6,slimy_spake,12
6,slimy_shot,12
6,slimy_seven,12
6,slimy_same,12
6,slimy_rose,12
6,slimy_roar,12
6,slimy_red,12
6,slimy_post,12
6,slimy_phrase,12
6,slimy_pay,12
6,slimy_out,12
6,slimy_old,12
6,slimy_obtain,12
6,slimy_motion,12
6,slimy_mak,12
6,slimy_loveth,12
6,slimy_lov,12
6,slimy_lip,12
6,slimy_left,12
6,slimy_know,12
6,slimy_individual,12
6,slimy_includ,12
6,slimy_holder,12
6,slimy_hear,12
6,slimy_groan,12
6,slimy_green,12
6,slimy_good,12
6,slimy_glitter,12
6,slimy_foundation,12
6,slimy_format,12
6,slimy_flew,12
6,slimy_face,12
6,slimy_dropt,12
6,slimy_done,12
7,pursuit_yet,12
7,pursuit_write,12
7,pursuit_writ,12
7,pursuit_variou,12
7,pursuit_upton,12
7,pursuit_upon,12
7,pursuit_think,12
7,pursuit_strange,12
7,pursuit_several,12
7,pursuit_reason,12
7,pursuit_purpose,12
7,pursuit_public,12
7,pursuit_proper,12
7,pursuit_project,12
7,pursuit_produc,12
7,pursuit_picture,12
7,pursuit_pass,12
7,pursuit_own,12
7,pursuit_ought,12
7,pursuit_opinion,12
7,pursuit_nightingale,12
7,pursuit_must,12
7,pursuit_mis,12
7,pursuit_mind,12
7,pursuit_make,12
7,pursuit_made,12
7,pursuit_life,12
7,pursuit_least,12
6,slimy_deck,12
6,slimy_curse,12
6,slimy_cold,12
6,slimy_both,12
6,slimy_blood,12
6,slimy_behind,12
6,slimy_beat,12
6,slimy_appear,12
6,slimy_air,12
6,slimy_above,12
6,slimy_about,12
6,return_above,12
5,brute_whole,12
5,brute_whom,12
7,pursuit_landlady,12
7,pursuit_instance,12
7,pursuit_inn,12
7,pursuit_him,12
7,pursuit_grave,12
7,pursuit_give,12
7,pursuit_gentleman,12
7,pursuit_file,12
7,pursuit_few,12
7,pursuit_favour,12
7,pursuit_fare,12
7,pursuit_ever,12
7,pursuit_dur,12
7,pursuit_draw,12
7,pursuit_discovery,12
7,pursuit_dedication,12
7,pursuit_deborah,12
7,pursuit_bridget,12
7,pursuit_blifil,12
7,pursuit_be,12
7,pursuit_battle,12
7,pursuit_attain,12
7,pursuit_alway,12
7,pursuit_adventur,12
2,my_girl,12
2,my_dear,12
2,my_am,12
2,mrs_girl,12
2,mrs_dear,12
2,mrs_am,12
5,brute_word,12
6,tale_seven,12
6,tale_same,12
6,tale_rose,12
6,tale_roar,12
6,tale_red,12
6,tale_post,12
6,tale_phrase,12
6,tale_pay,12
6,tale_out,12
6,tale_old,12
6,tale_obtain,12
6,tale_motion,12
6,tale_mak,12
6,tale_loveth,12
6,tale_lov,12
6,tale_lip,12
6,tale_left,12
6,tale_know,12
6,tale_individual,12
6,tale_includ,12
6,tale_holder,12
6,tale_hear,12
6,tale_groan,12
6,tale_green,12
6,tale_good,12
6,tale_glitter,12
6,tale_foundation,12
6,tale_format,12
6,tale_flew,12
6,tale_face,12
6,tale_dropt,12
6,tale_done,12
6,tale_deck,12
6,tale_curse,12
6,tale_cold,12
6,tale_both,12
6,tale_blood,12
6,tale_behind,12
6,tale_beat,12
6,tale_appear,12
6,tale_air,12
6,tale_above,12
6,tale_about,12
6,return_about,12
1,value_has,12
1,value_year,12
1,value_world,12
1,value_without,12
1,value_widow,12
1,value_while,12
1,value_too,12
1,value_time,12
1,value_thee,12
1,value_shall,12
1,value_night,12
1,value_mountain,12
1,value_many,12
1,value_made,12
1,value_liv,12
1,took_year,12
1,took_world,12
1,took_without,12
1,took_widow,12
1,took_while,12
1,took_too,12
1,took_time,12
1,took_thee,12
1,took_shall,12
1,took_night,12
7,attend_mis,12
7,attend_mind,12
1,value_into,12
7,attend_make,12
7,attend_made,12
7,attend_life,12
7,attend_least,12
7,attend_landlady,12
7,attend_instance,12
7,attend_inn,12
7,attend_him,12
7,attend_grave,12
7,attend_give,12
7,attend_gentleman,12
7,attend_file,12
7,attend_few,12
7,attend_favour,12
7,attend_fare,12
7,attend_ever,12
7,attend_dur,12
7,attend_draw,12
7,attend_discovery,12
7,attend_dedication,12
7,attend_deborah,12
7,attend_bridget,12
7,attend_blifil,12
7,attend_be,12
7,attend_battle,12
7,attend_attain,12
7,attend_alway,12
7,attend_adventur,12
1,took_mountain,12
1,took_many,12
1,took_made,12
1,took_liv,12
5,spend_word,12
5,spend_whom,12
5,spend_whole,12
5,spend_way,12
5,spend_want,12
5,spend_virtu,12
5,spend_variou,12
5,spend_use,12
5,spend_unles,12
5,spend_too,12
5,spend_till,12
5,spend_thu,12
5,spend_term,12
5,spend_taken,12
5,spend_state,12
5,spend_sense,12
5,spend_scarcely,12
5,spend_said,12
5,spend_respectable,12
5,spend_reflection,12
5,spend_purpose,12
5,spend_public,12
5,spend_prove,12
5,spend_political,12
5,spend_plac,12
5,spend_over,12
5,spend_ought,12
5,spend_opinion,12
5,spend_obtain,12
5,spend_nor,12
5,spend_naturally,12
5,spend_much,12
5,spend_morality,12
5,spend_modesty,12
5,spend_might,12
5,spend_masculine,12
5,spend_marriage,12
5,spend_male,12
5,spend_london,12
5,spend_liv,12
5,spend_lead,12
5,spend_latter,12
5,spend_inde,12
5,spend_husband,12
5,spend_however,12
5,spend_heart,12
5,spend_half,12
5,spend_grand,12
5,spend_give,12
5,spend_general,12
5,spend_form,12
5,spend_false,12
5,spend_expect,12
5,spend_emotion,12
5,spend_desire,12
5,spend_delicacy,12
5,spend_degrad,12
5,spend_day,12
5,spend_content,12
5,spend_conduct,12
5,spend_common,12
5,spend_clear,12
5,spend_children,12
5,spend_anxiou,12
5,spend_acquaint,12
5,spend_above,12
1,took_kill,12
1,took_jesu,12
1,took_into,12
1,took_has,12
1,took_gospel,12
5,establish_word,12
5,establish_whom,12
5,establish_whole,12
5,establish_way,12
5,establish_want,12
5,establish_virtu,12
5,establish_variou,12
5,establish_use,12
5,establish_unles,12
5,establish_too,12
5,establish_till,12
5,establish_thu,12
5,establish_term,12
5,establish_taken,12
5,establish_state,12
5,establish_sense,12
5,establish_scarcely,12
5,establish_said,12
5,establish_respectable,12
5,establish_reflection,12
5,establish_purpose,12
5,establish_public,12
5,establish_prove,12
5,establish_political,12
5,establish_plac,12
5,establish_over,12
5,establish_ought,12
5,establish_opinion,12
5,establish_obtain,12
5,establish_nor,12
5,establish_naturally,12
5,establish_much,12
5,establish_morality,12
5,establish_modesty,12
5,establish_might,12
5,establish_masculine,12
5,establish_marriage,12
5,establish_male,12
5,establish_london,12
5,establish_liv,12
2,love_girl,12
2,love_dear,12
2,love_am,12
6,royalty_within,12
6,royalty_well,12
6,royalty_walk,12
6,royalty_under,12
6,royalty_took,12
6,royalty_throat,12
6,royalty_tell,12
6,royalty_spake,12
6,royalty_shot,12
6,royalty_seven,12
6,royalty_same,12
6,royalty_rose,12
6,royalty_roar,12
6,royalty_red,12
6,royalty_post,12
6,royalty_phrase,12
6,royalty_pay,12
6,royalty_out,12
6,royalty_old,12
6,royalty_obtain,12
6,royalty_motion,12
6,royalty_mak,12
6,royalty_loveth,12
6,royalty_lov,12
6,royalty_lip,12
6,royalty_left,12
6,royalty_know,12
6,royalty_individual,12
6,royalty_includ,12
6,royalty_holder,12
6,royalty_hear,12
6,royalty_groan,12
6,royalty_green,12
5,establish_lead,12
5,establish_latter,12
5,establish_inde,12
5,establish_husband,12
5,establish_however,12
5,establish_heart,12
5,establish_half,12
5,establish_grand,12
5,establish_give,12
5,establish_general,12
5,establish_form,12
5,establish_false,12
5,establish_expect,12
5,establish_emotion,12
5,establish_desire,12
5,establish_delicacy,12
5,establish_degrad,12
5,establish_day,12
5,establish_content,12
5,establish_conduct,12
5,establish_common,12
5,establish_clear,12
5,establish_children,12
5,establish_anxiou,12
5,establish_acquaint,12
5,establish_above,12
6,hill_within,12
6,hill_well,12
6,hill_walk,12
6,hill_under,12
6,hill_took,12
6,hill_throat,12
6,hill_tell,12
6,hill_spake,12
6,hill_shot,12
6,hill_seven,12
6,hill_same,12
6,hill_rose,12
6,hill_roar,12
6,hill_red,12
6,hill_post,12
6,hill_phrase,12
6,hill_pay,12
6,hill_out,12
6,hill_old,12
6,hill_obtain,12
6,hill_motion,12
6,hill_mak,12
6,hill_loveth,12
6,hill_lov,12
6,hill_lip,12
6,hill_left,12
6,hill_know,12
6,hill_individual,12
4,part_work,12
4,part_vesture,12
4,part_through,12
4,part_those,12
4,part_thing,12
4,part_these,12
4,part_soul,12
4,part_soon,12
4,part_say,12
4,part_righteousnes,12
4,part_put,12
4,part_overcome,12
4,part_out,12
4,part_now,12
4,part_must,12
4,part_more,12
4,part_mind,12
4,part_how,12
4,part_has,12
4,part_great,12
4,part_goodnes,12
4,part_go,12
4,part_fitt,12
4,part_can,12
4,part_appear,12
6,hill_includ,12
6,hill_holder,12
6,hill_hear,12
6,hill_groan,12
6,hill_green,12
6,hill_good,12
6,hill_glitter,12
6,hill_foundation,12
6,hill_format,12
6,hill_flew,12
6,hill_face,12
6,hill_dropt,12
6,hill_done,12
6,hill_deck,12
6,hill_curse,12
6,hill_cold,12
6,hill_both,12
6,hill_blood,12
2,after_girl,12
2,after_dear,12
2,after_am,12
6,hill_behind,12
6,hill_beat,12
6,hill_appear,12
6,hill_air,12
6,hill_above,12
6,hill_about,12
1,took_go,12
1,took_friend,12
1,took_food,12
5,sketch_heart,12
5,see_word,12
5,see_whom,12
5,see_whole,12
5,see_way,12
5,see_want,12
5,see_virtu,12
5,see_variou,12
5,see_use,12
5,see_unles,12
5,see_too,12
5,see_till,12
5,see_thu,12
5,see_term,12
5,see_taken,12
5,see_state,12
5,see_sense,12
5,see_scarcely,12
5,see_said,12
5,see_respectable,12
5,see_reflection,12
5,see_purpose,12
5,see_public,12
5,see_prove,12
5,see_political,12
5,see_plac,12
5,see_over,12
5,see_ought,12
5,see_opinion,12
5,see_obtain,12
5,see_nor,12
5,see_naturally,12
5,see_much,12
5,see_morality,12
5,see_modesty,12
5,see_might,12
6,royalty_good,12
6,royalty_glitter,12
6,royalty_foundation,12
6,royalty_format,12
6,royalty_flew,12
6,royalty_face,12
6,royalty_dropt,12
6,royalty_done,12
6,royalty_deck,12
6,royalty_curse,12
6,royalty_cold,12
6,royalty_both,12
6,royalty_blood,12
6,royalty_behind,12
6,royalty_beat,12
6,royalty_appear,12
6,royalty_air,12
6,royalty_above,12
6,royalty_about,12
5,see_masculine,12
5,see_marriage,12
5,see_male,12
5,see_london,12
5,see_liv,12
5,see_lead,12
5,see_latter,12
5,see_inde,12
5,see_husband,12
5,see_however,12
5,see_heart,12
5,see_half,12
5,see_grand,12
7,true_yet,12
7,true_write,12
7,true_writ,12
7,true_variou,12
7,true_upton,12
7,true_upon,12
7,true_think,12
7,true_strange,12
7,true_several,12
7,true_reason,12
7,true_purpose,12
7,true_public,12
7,true_proper,12
7,true_project,12
7,true_produc,12
7,true_picture,12
7,true_pass,12
7,true_own,12
7,true_ought,12
7,true_opinion,12
7,true_nightingale,12
7,true_must,12
7,true_mis,12
7,true_mind,12
7,true_make,12
7,true_made,12
7,true_life,12
7,true_least,12
7,true_landlady,12
7,true_instance,12
7,true_inn,12
7,true_him,12
7,true_grave,12
7,true_give,12
7,true_gentleman,12
7,true_file,12
7,true_few,12
7,true_favour,12
7,true_fare,12
7,true_ever,12
7,true_dur,12
7,true_draw,12
7,true_discovery,12
7,true_dedication,12
5,see_give,12
5,see_general,12
5,see_form,12
5,see_false,12
5,see_expect,12
5,see_emotion,12
5,see_desire,12
5,see_delicacy,12
5,see_degrad,12
5,see_day,12
5,see_content,12
5,see_conduct,12
5,see_common,12
5,see_clear,12
5,see_children,12
5,see_anxiou,12
5,see_acquaint,12
5,see_above,12
1,much_year,12
1,much_world,12
1,much_without,12
1,much_widow,12
1,much_while,12
1,much_too,12
1,much_time,12
1,much_thee,12
1,much_shall,12
1,much_night,12
1,much_mountain,12
1,much_many,12
1,much_made,12
1,much_liv,12
1,much_kill,12
1,much_jesu,12
1,much_into,12
1,much_has,12
1,much_gospel,12
1,much_go,12
1,much_friend,12
1,much_food,12
1,much_did,12
1,much_cover,12
1,much_children,12
4,outward_work,12
4,outward_vesture,12
4,outward_through,12
2,hate_girl,12
2,hate_dear,12
2,hate_am,12
4,outward_those,12
4,outward_thing,12
4,outward_these,12
4,outward_soul,12
4,outward_soon,12
4,outward_say,12
4,outward_righteousnes,12
4,outward_put,12
4,outward_overcome,12
4,outward_out,12
4,outward_now,12
4,outward_must,12
4,outward_more,12
4,outward_mind,12
4,outward_how,12
4,outward_has,12
4,outward_great,12
4,outward_goodnes,12
4,outward_go,12
4,outward_fitt,12
4,outward_can,12
4,outward_appear,12
5,cunn_word,12
5,cunn_whom,12
5,cunn_whole,12
5,cunn_way,12
5,cunn_want,12
5,cunn_virtu,12
5,cunn_variou,12
5,cunn_use,12
5,cunn_unles,12
5,cunn_too,12
5,cunn_till,12
5,cunn_thu,12
5,cunn_term,12
5,cunn_taken,12
5,cunn_state,12
5,cunn_sense,12
5,cunn_scarcely,12
5,cunn_said,12
5,cunn_respectable,12
5,cunn_reflection,12
5,cunn_purpose,12
5,cunn_public,12
5,cunn_prove,12
5,cunn_political,12
5,cunn_plac,12
5,cunn_over,12
5,cunn_ought,12
5,cunn_opinion,12
5,cunn_obtain,12
5,cunn_nor,12
5,cunn_naturally,12
5,cunn_much,12
5,cunn_morality,12
5,cunn_modesty,12
5,cunn_might,12
5,cunn_masculine,12
5,cunn_marriage,12
5,cunn_male,12
5,cunn_london,12
5,cunn_liv,12
5,cunn_lead,12
5,cunn_latter,12
5,cunn_inde,12
5,cunn_husband,12
5,cunn_however,12
5,cunn_heart,12
5,cunn_half,12
5,cunn_grand,12
5,cunn_give,12
5,cunn_general,12
5,cunn_form,12
5,cunn_false,12
5,cunn_expect,12
5,cunn_emotion,12
5,cunn_desire,12
5,cunn_delicacy,12
5,cunn_degrad,12
5,cunn_day,12
5,cunn_content,12
5,cunn_conduct,12
5,cunn_common,12
5,cunn_clear,12
5,cunn_children,12
5,cunn_anxiou,12
5,cunn_acquaint,12
5,cunn_above,12
2,good_girl,12
2,good_dear,12
2,good_am,12
7,true_deborah,12
7,true_bridget,12
7,true_blifil,12
7,true_be,12
7,true_battle,12
7,true_attain,12
7,true_alway,12
7,true_adventur,12
5,sketch_half,12
2,god_girl,12
2,god_dear,12
2,god_am,12
5,sketch_grand,12
5,sketch_give,12
5,sketch_general,12
5,sketch_form,12
5,sketch_false,12
5,sketch_expect,12
5,sketch_emotion,12
5,sketch_desire,12
5,sketch_delicacy,12
5,sketch_degrad,12
5,sketch_day,12
5,sketch_content,12
5,sketch_conduct,12
5,sketch_common,12
5,sketch_clear,12
5,sketch_children,12
5,sketch_anxiou,12
5,sketch_acquaint,12
5,sketch_above,12
7,innocence_make,12
7,innocence_made,12
7,innocence_life,12
7,innocence_least,12
7,innocence_landlady,12
7,innocence_instance,12
7,innocence_inn,12
7,innocence_him,12
7,innocence_grave,12
7,innocence_give,12
5,sacr_word,12
5,sacr_whom,12
5,sacr_whole,12
5,sacr_way,12
5,sacr_want,12
5,sacr_virtu,12
5,sacr_variou,12
5,sacr_use,12
5,sacr_unles,12
5,sacr_too,12
5,sacr_till,12
5,sacr_thu,12
5,sacr_term,12
5,sacr_taken,12
5,sacr_state,12
5,sacr_sense,12
5,sacr_scarcely,12
5,sacr_said,12
5,sacr_respectable,12
5,sacr_reflection,12
5,sacr_purpose,12
5,sacr_public,12
5,sacr_prove,12
4,once_work,12
4,once_vesture,12
4,once_through,12
4,once_those,12
4,once_thing,12
4,once_these,12
4,once_soul,12
4,once_soon,12
4,once_say,12
4,once_righteousnes,12
4,once_put,12
4,once_overcome,12
4,once_out,12
4,once_now,12
4,once_must,12
4,once_more,12
4,once_mind,12
4,once_how,12
4,once_has,12
4,once_great,12
4,once_goodnes,12
4,once_go,12
4,once_fitt,12
4,once_can,12
4,once_appear,12
2,ew_girl,12
2,ew_dear,12
2,ew_am,12
4,old_work,12
4,old_vesture,12
4,old_through,12
4,old_those,12
4,old_thing,12
4,old_these,12
4,old_soul,12
4,old_soon,12
4,old_say,12
4,old_righteousnes,12
4,old_put,12
4,old_overcome,12
4,old_out,12
4,old_now,12
4,old_must,12
4,old_more,12
4,old_mind,12
4,old_how,12
4,old_has,12
4,old_great,12
4,old_goodnes,12
4,old_go,12
4,old_fitt,12
4,old_can,12
4,old_appear,12
7,innocence_gentleman,12
7,innocence_file,12
7,innocence_few,12
7,innocence_favour,12
7,innocence_fare,12
7,innocence_ever,12
7,innocence_dur,12
7,innocence_draw,12
7,innocence_discovery,12
1,took_did,12
1,took_cover,12
1,took_children,12
5,sacr_political,12
5,sacr_plac,12
5,sacr_over,12
5,sacr_ought,12
5,sacr_opinion,12
5,sacr_obtain,12
5,sacr_nor,12
5,sacr_naturally,12
5,sacr_much,12
5,sacr_morality,12
5,sacr_modesty,12
5,sacr_might,12
5,sacr_masculine,12
5,sacr_marriage,12
5,sacr_male,12
5,sacr_london,12
5,sacr_liv,12
5,sacr_lead,12
5,sacr_latter,12
5,sacr_inde,12
5,sacr_husband,12
5,sacr_however,12
5,sacr_heart,12
5,sacr_half,12
5,sacr_grand,12
5,sacr_give,12
5,sacr_general,12
7,however_yet,12
7,however_write,12
7,however_writ,12
7,however_variou,12
5,writer_word,12
5,writer_whom,12
5,writer_whole,12
5,writer_way,12
5,writer_want,12
5,writer_virtu,12
5,sacr_form,12
5,sacr_false,12
5,sacr_expect,12
5,sacr_emotion,12
5,sacr_desire,12
5,sacr_delicacy,12
5,sacr_degrad,12
5,sacr_day,12
5,sacr_content,12
5,sacr_conduct,12
7,twelve_mis,12
7,twelve_mind,12
7,twelve_make,12
7,twelve_made,12
7,twelve_life,12
7,twelve_least,12
7,twelve_landlady,12
7,twelve_instance,12
7,twelve_inn,12
7,twelve_him,12
7,twelve_grave,12
7,twelve_give,12
5,sacr_common,12
5,sacr_clear,12
5,sacr_children,12
7,mak_yet,12
7,mak_write,12
7,mak_writ,12
7,mak_variou,12
7,mak_upton,12
7,mak_upon,12
7,mak_think,12
7,mak_strange,12
7,mak_several,12
7,mak_reason,12
7,mak_purpose,12
7,mak_public,12
7,mak_proper,12
7,mak_project,12
7,mak_produc,12
7,mak_picture,12
7,mak_pass,12
7,mak_own,12
7,mak_ought,12
7,mak_opinion,12
7,mak_nightingale,12
7,mak_must,12
7,mak_mis,12
7,mak_mind,12
7,mak_make,12
7,mak_made,12
7,mak_life,12
7,mak_least,12
7,mak_landlady,12
7,mak_instance,12
7,mak_inn,12
7,mak_him,12
7,mak_grave,12
7,mak_give,12
7,mak_gentleman,12
6,joy_within,12
6,joy_well,12
6,joy_walk,12
6,joy_under,12
6,joy_took,12
6,joy_throat,12
6,joy_tell,12
6,joy_spake,12
6,joy_shot,12
6,joy_seven,12
6,joy_same,12
6,joy_rose,12
6,joy_roar,12
6,joy_red,12
6,joy_post,12
6,joy_phrase,12
6,joy_pay,12
6,joy_out,12
6,joy_old,12
6,joy_obtain,12
5,like_word,12
5,like_whom,12
5,like_whole,12
5,like_way,12
5,like_want,12
5,like_virtu,12
5,like_variou,12
5,like_use,12
5,like_unles,12
5,like_too,12
5,like_till,12
5,like_thu,12
5,like_term,12
5,like_taken,12
5,like_state,12
5,like_sense,12
5,like_scarcely,12
5,like_said,12
5,like_respectable,12
5,like_reflection,12
5,like_purpose,12
5,like_public,12
5,like_prove,12
5,like_political,12
5,like_plac,12
5,like_over,12
5,like_ought,12
5,like_opinion,12
5,like_obtain,12
5,like_nor,12
5,like_naturally,12
5,like_much,12
5,like_morality,12
5,like_modesty,12
5,like_might,12
5,like_masculine,12
5,like_marriage,12
5,like_male,12
5,like_london,12
5,like_liv,12
5,like_lead,12
5,like_latter,12
5,like_inde,12
5,like_husband,12
5,like_however,12
5,like_heart,12
5,like_half,12
5,like_grand,12
5,like_give,12
5,like_general,12
5,like_form,12
5,like_false,12
5,like_expect,12
5,like_emotion,12
5,like_desire,12
5,like_delicacy,12
5,like_degrad,12
5,like_day,12
5,like_content,12
5,like_conduct,12
5,like_common,12
5,like_clear,12
5,like_children,12
5,like_anxiou,12
5,like_acquaint,12
5,like_above,12
7,mak_file,12
7,mak_few,12
7,mak_favour,12
7,mak_fare,12
7,mak_ever,12
7,mak_dur,12
7,mak_draw,12
7,mak_discovery,12
7,mak_dedication,12
7,mak_deborah,12
7,mak_bridget,12
7,mak_blifil,12
7,mak_be,12
7,mak_battle,12
7,mak_attain,12
5,sacr_anxiou,12
5,sacr_acquaint,12
5,sacr_above,12
5,writer_variou,12
5,writer_use,12
5,writer_unles,12
5,writer_too,12
5,writer_till,12
5,writer_thu,12
5,writer_term,12
5,writer_taken,12
5,writer_state,12
5,writer_sense,12
5,writer_scarcely,12
5,writer_said,12
5,writer_respectable,12
5,writer_reflection,12
5,writer_purpose,12
5,writer_public,12
5,writer_prove,12
5,writer_political,12
5,writer_plac,12
5,writer_over,12
5,writer_ought,12
5,writer_opinion,12
5,writer_obtain,12
5,writer_nor,12
5,writer_naturally,12
5,writer_much,12
5,writer_morality,12
5,writer_modesty,12
5,writer_might,12
5,writer_masculine,12
5,writer_marriage,12
5,writer_male,12
5,writer_london,12
5,writer_liv,12
5,writer_lead,12
5,writer_latter,12
5,writer_inde,12
5,writer_husband,12
5,writer_however,12
5,writer_heart,12
5,writer_half,12
5,writer_grand,12
5,writer_give,12
5,writer_general,12
5,writer_form,12
5,writer_false,12
5,writer_expect,12
6,joy_motion,12
6,joy_mak,12
6,joy_loveth,12
6,joy_lov,12
6,joy_lip,12
6,joy_left,12
6,joy_know,12
6,joy_individual,12
6,joy_includ,12
6,joy_holder,12
6,joy_hear,12
6,joy_groan,12
6,joy_green,12
6,joy_good,12
6,joy_glitter,12
6,joy_foundation,12
6,joy_format,12
6,joy_flew,12
6,joy_face,12
6,joy_dropt,12
6,joy_done,12
6,joy_deck,12
6,joy_curse,12
6,joy_cold,12
6,joy_both,12
6,joy_blood,12
6,joy_behind,12
6,joy_beat,12
6,joy_appear,12
6,joy_air,12
6,joy_above,12
6,joy_about,12
7,learn_yet,12
7,learn_write,12
7,learn_writ,12
7,learn_variou,12
7,learn_upton,12
7,learn_upon,12
7,learn_think,12
7,learn_strange,12
7,learn_several,12
7,learn_reason,12
7,learn_purpose,12
7,learn_public,12
7,learn_proper,12
7,learn_project,12
7,learn_produc,12
7,learn_picture,12
7,learn_pass,12
7,learn_own,12
7,learn_ought,12
7,learn_opinion,12
7,learn_nightingale,12
7,learn_must,12
7,learn_mis,12
7,learn_mind,12
7,learn_make,12
7,learn_made,12
7,learn_life,12
7,learn_least,12
7,learn_landlady,12
7,learn_instance,12
7,learn_inn,12
7,learn_him,12
7,learn_grave,12
7,learn_give,12
7,learn_gentleman,12
7,learn_file,12
7,learn_few,12
7,learn_favour,12
7,learn_fare,12
7,learn_ever,12
7,learn_dur,12
7,learn_draw,12
7,learn_discovery,12
7,learn_dedication,12
7,learn_deborah,12
7,learn_bridget,12
7,learn_blifil,12
4,noth_work,12
4,noth_vesture,12
4,noth_through,12
4,noth_those,12
4,noth_thing,12
4,noth_these,12
4,noth_soul,12
4,noth_soon,12
4,noth_say,12
7,house_adventur,12
7,house_alway,12
7,house_attain,12
7,house_battle,12
7,house_be,12
7,house_blifil,12
4,noth_righteousnes,12
4,noth_put,12
4,noth_overcome,12
4,noth_out,12
4,noth_now,12
4,noth_must,12
4,noth_more,12
4,noth_mind,12
4,noth_how,12
4,noth_has,12
4,noth_great,12
4,noth_goodnes,12
4,noth_go,12
4,noth_fitt,12
4,noth_can,12
4,noth_appear,12
7,house_bridget,12
7,learn_be,12
7,learn_battle,12
7,learn_attain,12
7,learn_alway,12
7,learn_adventur,12
5,writer_emotion,12
5,writer_desire,12
5,writer_delicacy,12
5,writer_degrad,12
5,writer_day,12
5,writer_content,12
5,writer_conduct,12
5,writer_common,12
5,writer_clear,12
6,wwwgutenbergorg_within,12
6,wwwgutenbergorg_well,12
6,wwwgutenbergorg_walk,12
6,wwwgutenbergorg_under,12
6,wwwgutenbergorg_took,12
6,wwwgutenbergorg_throat,12
6,wwwgutenbergorg_tell,12
6,wwwgutenbergorg_spake,12
6,wwwgutenbergorg_shot,12
6,wwwgutenbergorg_seven,12
6,wwwgutenbergorg_same,12
6,wwwgutenbergorg_rose,12
6,wwwgutenbergorg_roar,12
6,wwwgutenbergorg_red,12
6,wwwgutenbergorg_post,12
6,wwwgutenbergorg_phrase,12
6,wwwgutenbergorg_pay,12
6,wwwgutenbergorg_out,12
6,wwwgutenbergorg_old,12
6,wwwgutenbergorg_obtain,12
6,wwwgutenbergorg_motion,12
6,wwwgutenbergorg_mak,12
6,wwwgutenbergorg_loveth,12
6,wwwgutenbergorg_lov,12
6,wwwgutenbergorg_lip,12
6,wwwgutenbergorg_left,12
6,wwwgutenbergorg_know,12
6,wwwgutenbergorg_individual,12
6,wwwgutenbergorg_includ,12
6,wwwgutenbergorg_holder,12
6,wwwgutenbergorg_hear,12
6,wwwgutenbergorg_groan,12
6,wwwgutenbergorg_green,12
6,wwwgutenbergorg_good,12
6,wwwgutenbergorg_glitter,12
6,wwwgutenbergorg_foundation,12
6,wwwgutenbergorg_format,12
6,wwwgutenbergorg_flew,12
6,wwwgutenbergorg_face,12
6,wwwgutenbergorg_dropt,12
6,wwwgutenbergorg_done,12
6,wwwgutenbergorg_deck,12
6,wwwgutenbergorg_curse,12
6,wwwgutenbergorg_cold,12
6,wwwgutenbergorg_both,12
6,wwwgutenbergorg_blood,12
6,wwwgutenbergorg_behind,12
6,wwwgutenbergorg_beat,12
6,wwwgutenbergorg_appear,12
6,wwwgutenbergorg_air,12
6,wwwgutenbergorg_above,12
6,wwwgutenbergorg_about,12
5,writer_children,12
5,writer_anxiou,12
5,writer_acquaint,12
5,writer_above,12
7,however_upton,12
7,however_upon,12
7,however_think,12
7,however_strange,12
7,however_several,12
7,however_reason,12
7,however_purpose,12
7,however_public,12
7,however_proper,12
7,however_project,12
7,however_produc,12
7,however_picture,12
7,however_pass,12
7,however_own,12
7,however_ought,12
7,house_deborah,12
7,house_dedication,12
7,however_opinion,12
7,however_nightingale,12
7,however_must,12
7,however_mis,12
7,however_mind,12
7,however_make,12
7,however_made,12
7,however_life,12
7,however_least,12
7,however_landlady,12
7,however_instance,12
7,however_inn,12
7,however_him,12
7,however_grave,12
7,however_give,12
7,however_gentleman,12
7,however_file,12
7,however_few,12
7,however_favour,12
6,rott_within,12
6,rott_well,12
